"","x"
"6013",77.5435361587283
"6014",77.5499838813652
"6015",77.556431067965
"6016",77.5628777186613
"6017",77.5693238335877
"6018",77.5757694128779
"6019",77.5822144566653
"6020",77.5886589650833
"6021",77.5951029382654
"6022",77.6015463763448
"6023",77.607989279455
"6024",77.614431647729
"6025",77.6208734813001
"6026",77.6273147803014
"6027",77.6337555448659
"6028",77.6401957751267
"6029",77.6466354712167
"6030",77.6530746332687
"6031",77.6595132614157
"6032",77.6659513557904
"6033",77.6723889165255
"6034",77.6788259437538
"6035",77.6852624376078
"6036",77.6916983982201
"6037",77.6981338257232
"6038",77.7045687202497
"6039",77.7110030819317
"6040",77.7174369109018
"6041",77.7238702072922
"6042",77.7303029712351
"6043",77.7367352028627
"6044",77.7431669023072
"6045",77.7495980697007
"6046",77.756028705175
"6047",77.7624588088623
"6048",77.7688883808943
"6049",77.775317421403
"6050",77.7817459305202
"6051",77.7881739083776
"6052",77.7946013551069
"6053",77.8010282708397
"6054",77.8074546557076
"6055",77.8138805098422
"6056",77.8203058333749
"6057",77.8267306264371
"6058",77.8331548891602
"6059",77.8395786216755
"6060",77.8460018241143
"6061",77.8524244966077
"6062",77.8588466392869
"6063",77.8652682522831
"6064",77.8716893357271
"6065",77.8781098897501
"6066",77.884529914483
"6067",77.8909494100566
"6068",77.8973683766018
"6069",77.9037868142493
"6070",77.9102047231298
"6071",77.9166221033741
"6072",77.9230389551126
"6073",77.9294552784761
"6074",77.9358710735949
"6075",77.9422863405995
"6076",77.9487010796203
"6077",77.9551152907877
"6078",77.9615289742319
"6079",77.9679421300832
"6080",77.9743547584717
"6081",77.9807668595276
"6082",77.987178433381
"6083",77.9935894801618
"6084",78
"6085",78.0064099930256
"6086",78.0128194593683
"6087",78.0192283991581
"6088",78.0256368125246
"6089",78.0320446995976
"6090",78.0384520605067
"6091",78.0448588953814
"6092",78.0512652043514
"6093",78.0576709875461
"6094",78.064076245095
"6095",78.0704809771273
"6096",78.0768851837725
"6097",78.0832888651599
"6098",78.0896920214186
"6099",78.0960946526777
"6100",78.1024967590665
"6101",78.108898340714
"6102",78.1152993977492
"6103",78.1216999303011
"6104",78.1280999384984
"6105",78.1344994224702
"6106",78.1408983823452
"6107",78.1472968182521
"6108",78.1536947303197
"6109",78.1600921186765
"6110",78.1664889834512
"6111",78.1728853247723
"6112",78.1792811427683
"6113",78.1856764375675
"6114",78.1920712092984
"6115",78.1984654580894
"6116",78.2048591840686
"6117",78.2112523873643
"6118",78.2176450681047
"6119",78.2240372264178
"6120",78.2304288624318
"6121",78.2368199762746
"6122",78.2432105680742
"6123",78.2496006379585
"6124",78.2559901860554
"6125",78.2623792124926
"6126",78.268767717398
"6127",78.2751557008991
"6128",78.2815431631237
"6129",78.2879301041993
"6130",78.2943165242535
"6131",78.3007024234138
"6132",78.3070878018076
"6133",78.3134726595622
"6134",78.3198569968051
"6135",78.3262408136635
"6136",78.3326241102646
"6137",78.3390068867355
"6138",78.3453891432036
"6139",78.3517708797957
"6140",78.3581520966389
"6141",78.3645327938603
"6142",78.3709129715866
"6143",78.3772926299448
"6144",78.3836717690617
"6145",78.390050389064
"6146",78.3964284900785
"6147",78.4028060722319
"6148",78.4091831356506
"6149",78.4155596804614
"6150",78.4219357067906
"6151",78.4283112147648
"6152",78.4346862045103
"6153",78.4410606761535
"6154",78.4474346298207
"6155",78.4538080656382
"6156",78.4601809837321
"6157",78.4665533842286
"6158",78.4729252672538
"6159",78.4792966329337
"6160",78.4856674813943
"6161",78.4920378127616
"6162",78.4984076271615
"6163",78.5047769247197
"6164",78.5111457055621
"6165",78.5175139698144
"6166",78.5238817176023
"6167",78.5302489490515
"6168",78.5366156642874
"6169",78.5429818634358
"6170",78.5493475466219
"6171",78.5557127139713
"6172",78.5620773656094
"6173",78.5684415016615
"6174",78.5748051222528
"6175",78.5811682275086
"6176",78.587530817554
"6177",78.5938928925142
"6178",78.6002544525143
"6179",78.6066154976793
"6180",78.6129760281342
"6181",78.6193360440038
"6182",78.6256955454131
"6183",78.6320545324869
"6184",78.63841300535
"6185",78.644770964127
"6186",78.6511284089427
"6187",78.6574853399217
"6188",78.6638417571885
"6189",78.6701976608677
"6190",78.6765530510838
"6191",78.6829079279611
"6192",78.689262291624
"6193",78.6956161421969
"6194",78.701969479804
"6195",78.7083223045695
"6196",78.7146746166177
"6197",78.7210264160726
"6198",78.7273777030583
"6199",78.7337284776988
"6200",78.7400787401181
"6201",78.7464284904401
"6202",78.7527777287887
"6203",78.7591264552877
"6204",78.7654746700609
"6205",78.7718223732319
"6206",78.7781695649245
"6207",78.7845162452623
"6208",78.7908624143688
"6209",78.7972080723676
"6210",78.8035532193822
"6211",78.8098978555359
"6212",78.8162419809521
"6213",78.8225855957542
"6214",78.8289287000654
"6215",78.835271294009
"6216",78.8416133777081
"6217",78.8479549512858
"6218",78.8542960148653
"6219",78.8606365685695
"6220",78.8669766125214
"6221",78.873316146844
"6222",78.8796551716601
"6223",78.8859936870925
"6224",78.8923316932641
"6225",78.8986691902975
"6226",78.9050061783155
"6227",78.9113426574406
"6228",78.9176786277954
"6229",78.9240140895026
"6230",78.9303490426845
"6231",78.9366834874635
"6232",78.9430174239622
"6233",78.9493508523028
"6234",78.9556837726075
"6235",78.9620161849987
"6236",78.9683480895985
"6237",78.9746794865291
"6238",78.9810103759125
"6239",78.9873407578708
"6240",78.993670632526
"6241",79
"6242",79.0063288604147
"6243",79.012657213892
"6244",79.0189850605536
"6245",79.0253124005214
"6246",79.0316392339169
"6247",79.0379655608619
"6248",79.044291381478
"6249",79.0506166958867
"6250",79.0569415042095
"6251",79.0632658065678
"6252",79.0695896030832
"6253",79.0759128938769
"6254",79.0822356790702
"6255",79.0885579587844
"6256",79.0948797331408
"6257",79.1012010022604
"6258",79.1075217662644
"6259",79.1138420252739
"6260",79.1201617794099
"6261",79.1264810287934
"6262",79.1327997735452
"6263",79.1391180137863
"6264",79.1454357496375
"6265",79.1517529812196
"6266",79.1580697086532
"6267",79.1643859320591
"6268",79.1707016515579
"6269",79.1770168672703
"6270",79.1833315793166
"6271",79.1896457878175
"6272",79.1959594928933
"6273",79.2022726946645
"6274",79.2085853932514
"6275",79.2148975887743
"6276",79.2212092813534
"6277",79.227520471109
"6278",79.2338311581612
"6279",79.2401413426301
"6280",79.2464510246358
"6281",79.2527602042982
"6282",79.2590688817374
"6283",79.2653770570733
"6284",79.2716847304257
"6285",79.2779919019144
"6286",79.2842985716592
"6287",79.2906047397799
"6288",79.296910406396
"6289",79.3032155716274
"6290",79.3095202355934
"6291",79.3158243984137
"6292",79.3221280602078
"6293",79.328431221095
"6294",79.3347338811948
"6295",79.3410360406265
"6296",79.3473376995095
"6297",79.3536388579629
"6298",79.359939516106
"6299",79.3662396740579
"6300",79.3725393319377
"6301",79.3788384898645
"6302",79.3851371479574
"6303",79.3914353063352
"6304",79.3977329651168
"6305",79.4040301244213
"6306",79.4103267843673
"6307",79.4166229450737
"6308",79.4229186066591
"6309",79.4292137692424
"6310",79.435508432942
"6311",79.4418025978766
"6312",79.4480962641648
"6313",79.454389431925
"6314",79.4606821012757
"6315",79.4669742723353
"6316",79.4732659452221
"6317",79.4795571200545
"6318",79.4858477969506
"6319",79.4921379760288
"6320",79.4984276574072
"6321",79.5047168412038
"6322",79.5110055275369
"6323",79.5172937165243
"6324",79.5235814082842
"6325",79.5298686029343
"6326",79.5361553005927
"6327",79.5424415013771
"6328",79.5487272054054
"6329",79.5550124127952
"6330",79.5612971236643
"6331",79.5675813381304
"6332",79.573865056311
"6333",79.5801482783238
"6334",79.5864310042862
"6335",79.5927132343156
"6336",79.5989949685296
"6337",79.6052762070455
"6338",79.6115569499806
"6339",79.6178371974522
"6340",79.6241169495775
"6341",79.6303962064738
"6342",79.6366749682582
"6343",79.6429532350477
"6344",79.6492310069595
"6345",79.6555082841105
"6346",79.6617850666177
"6347",79.6680613545981
"6348",79.6743371481684
"6349",79.6806124474455
"6350",79.6868872525461
"6351",79.6931615635871
"6352",79.6994353806851
"6353",79.7057087039567
"6354",79.7119815335185
"6355",79.7182538694871
"6356",79.724525711979
"6357",79.7307970611106
"6358",79.7370679169983
"6359",79.7433382797585
"6360",79.7496081495075
"6361",79.7558775263617
"6362",79.7621464104371
"6363",79.76841480185
"6364",79.7746827007165
"6365",79.7809501071528
"6366",79.7872170212748
"6367",79.7934834431985
"6368",79.79974937304
"6369",79.8060148109151
"6370",79.8122797569397
"6371",79.8185442112295
"6372",79.8248081739004
"6373",79.8310716450681
"6374",79.8373346248483
"6375",79.8435971133566
"6376",79.8498591107085
"6377",79.8561206170197
"6378",79.8623816324056
"6379",79.8686421569817
"6380",79.8749021908634
"6381",79.8811617341661
"6382",79.887420787005
"6383",79.8936793494955
"6384",79.8999374217527
"6385",79.9061950038919
"6386",79.9124520960282
"6387",79.9187086982766
"6388",79.9249648107523
"6389",79.9312204335703
"6390",79.9374755668454
"6391",79.9437302106926
"6392",79.9499843652267
"6393",79.9562380305627
"6394",79.9624912068152
"6395",79.968743894099
"6396",79.9749960925288
"6397",79.9812478022192
"6398",79.9874990232849
"6399",79.9937497558403
"6400",80
"6401",80.0062497558784
"6402",80.0124990235901
"6403",80.0187478032492
"6404",80.0249960949702
"6405",80.0312438988674
"6406",80.037491215055
"6407",80.0437380436471
"6408",80.049984384758
"6409",80.0562302385017
"6410",80.0624756049924
"6411",80.0687204843439
"6412",80.0749648766704
"6413",80.0812087820857
"6414",80.0874522007037
"6415",80.0936951326382
"6416",80.0999375780031
"6417",80.1061795369121
"6418",80.1124210094789
"6419",80.1186619958172
"6420",80.1249024960405
"6421",80.1311425102625
"6422",80.1373820385967
"6423",80.1436210811566
"6424",80.1498596380555
"6425",80.156097709407
"6426",80.1623352953243
"6427",80.1685723959208
"6428",80.1748090113098
"6429",80.1810451416044
"6430",80.1872807869178
"6431",80.1935159473632
"6432",80.1997506230537
"6433",80.2059848141023
"6434",80.2122185206219
"6435",80.2184517427256
"6436",80.2246844805263
"6437",80.2309167341368
"6438",80.23714850367
"6439",80.2433797892387
"6440",80.2496105909555
"6441",80.2558409089332
"6442",80.2620707432845
"6443",80.2683000941218
"6444",80.2745289615579
"6445",80.2807573457052
"6446",80.2869852466762
"6447",80.2932126645833
"6448",80.2994395995389
"6449",80.3056660516554
"6450",80.3118920210451
"6451",80.3181175078201
"6452",80.3243425120928
"6453",80.3305670339753
"6454",80.3367910735797
"6455",80.3430146310182
"6456",80.3492377064027
"6457",80.3554602998452
"6458",80.3616824114578
"6459",80.3679040413522
"6460",80.3741251896405
"6461",80.3803458564343
"6462",80.3865660418456
"6463",80.3927857459859
"6464",80.3990049689671
"6465",80.4052237109008
"6466",80.4114419718985
"6467",80.4176597520719
"6468",80.4238770515324
"6469",80.4300938703916
"6470",80.4363102087608
"6471",80.4425260667515
"6472",80.4487414444751
"6473",80.4549563420427
"6474",80.4611707595658
"6475",80.4673846971554
"6476",80.4735981549228
"6477",80.4798111329792
"6478",80.4860236314355
"6479",80.4922356504029
"6480",80.4984471899924
"6481",80.5046582503149
"6482",80.5108688314814
"6483",80.5170789336026
"6484",80.5232885567896
"6485",80.529497701153
"6486",80.5357063668035
"6487",80.541914553852
"6488",80.5481222624091
"6489",80.5543294925853
"6490",80.5605362444913
"6491",80.5667425182376
"6492",80.5729483139347
"6493",80.5791536316931
"6494",80.5853584716231
"6495",80.5915628338352
"6496",80.5977667184395
"6497",80.6039701255465
"6498",80.6101730552664
"6499",80.6163755077093
"6500",80.6225774829855
"6501",80.628778981205
"6502",80.6349800024778
"6503",80.6411805469141
"6504",80.6473806146238
"6505",80.6535802057168
"6506",80.6597793203031
"6507",80.6659779584925
"6508",80.6721761203948
"6509",80.6783738061198
"6510",80.6845710157772
"6511",80.6907677494768
"6512",80.6969640073281
"6513",80.7031597894407
"6514",80.7093550959243
"6515",80.7155499268883
"6516",80.7217442824423
"6517",80.7279381626956
"6518",80.7341315677576
"6519",80.7403244977378
"6520",80.7465169527454
"6521",80.7527089328897
"6522",80.7589004382799
"6523",80.7650914690252
"6524",80.7712820252347
"6525",80.7774721070176
"6526",80.7836617144828
"6527",80.7898508477395
"6528",80.7960395068966
"6529",80.802227692063
"6530",80.8084154033477
"6531",80.8146026408594
"6532",80.820789404707
"6533",80.8269756949992
"6534",80.8331615118449
"6535",80.8393468553526
"6536",80.8455317256309
"6537",80.8517161227886
"6538",80.8579000469342
"6539",80.8640834981761
"6540",80.8702664766229
"6541",80.876448982383
"6542",80.8826310155648
"6543",80.8888125762766
"6544",80.8949936646267
"6545",80.9011742807235
"6546",80.9073544246751
"6547",80.9135340965898
"6548",80.9197132965756
"6549",80.9258920247408
"6550",80.9320702811932
"6551",80.9382480660411
"6552",80.9444253793922
"6553",80.9506022213547
"6554",80.9567785920364
"6555",80.9629544915451
"6556",80.9691299199886
"6557",80.9753048774748
"6558",80.9814793641114
"6559",80.987653380006
"6560",80.9938269252663
"6561",81
"6562",81.0061726043145
"6563",81.0123447383175
"6564",81.0185164021164
"6565",81.0246875958186
"6566",81.0308583195316
"6567",81.0370285733627
"6568",81.0431983574192
"6569",81.0493676718085
"6570",81.0555365166378
"6571",81.0617048920142
"6572",81.067872798045
"6573",81.0740402348372
"6574",81.0802072024979
"6575",81.0863737011343
"6576",81.0925397308532
"6577",81.0987052917616
"6578",81.1048703839665
"6579",81.1110350075746
"6580",81.117199162693
"6581",81.1233628494283
"6582",81.1295260678873
"6583",81.1356888181767
"6584",81.1418511004032
"6585",81.1480129146734
"6586",81.1541742610939
"6587",81.1603351397713
"6588",81.1664955508121
"6589",81.1726554943227
"6590",81.1788149704096
"6591",81.1849739791792
"6592",81.1911325207378
"6593",81.1972905951917
"6594",81.2034482026472
"6595",81.2096053432105
"6596",81.2157620169878
"6597",81.2219182240853
"6598",81.2280739646091
"6599",81.2342292386652
"6600",81.2403840463596
"6601",81.2465383877984
"6602",81.2526922630875
"6603",81.2588456723328
"6604",81.2649986156402
"6605",81.2711510931154
"6606",81.2773031048644
"6607",81.2834546509928
"6608",81.2896057316063
"6609",81.2957563468106
"6610",81.3019064967114
"6611",81.3080561814141
"6612",81.3142054010245
"6613",81.3203541556479
"6614",81.3265024453898
"6615",81.3326502703558
"6616",81.338797630651
"6617",81.344944526381
"6618",81.351090957651
"6619",81.3572369245662
"6620",81.363382427232
"6621",81.3695274657534
"6622",81.3756720402357
"6623",81.3818161507839
"6624",81.3879597975032
"6625",81.3941029804985
"6626",81.4002456998749
"6627",81.4063879557372
"6628",81.4125297481905
"6629",81.4186710773395
"6630",81.4248119432891
"6631",81.4309523461442
"6632",81.4370922860093
"6633",81.4432317629894
"6634",81.4493707771889
"6635",81.4555093287127
"6636",81.4616474176652
"6637",81.467785044151
"6638",81.4739222082747
"6639",81.4800589101407
"6640",81.4861951498534
"6641",81.4923309275173
"6642",81.4984662432367
"6643",81.504601097116
"6644",81.5107354892593
"6645",81.516869419771
"6646",81.5230028887553
"6647",81.5291358963162
"6648",81.535268442558
"6649",81.5414005275848
"6650",81.5475321515004
"6651",81.5536633144091
"6652",81.5597940164147
"6653",81.5659242576212
"6654",81.5720540381324
"6655",81.5781833580523
"6656",81.5843122174846
"6657",81.590440616533
"6658",81.5965685553014
"6659",81.6026960338934
"6660",81.6088230524127
"6661",81.6149496109628
"6662",81.6210757096474
"6663",81.6272013485701
"6664",81.6333265278342
"6665",81.6394512475433
"6666",81.6455755078008
"6667",81.65169930871
"6668",81.6578226503744
"6669",81.6639455328972
"6670",81.6700679563817
"6671",81.6761899209311
"6672",81.6823114266486
"6673",81.6884324736373
"6674",81.6945530620004
"6675",81.700673191841
"6676",81.706792863262
"6677",81.7129120763665
"6678",81.7190308312574
"6679",81.7251491280377
"6680",81.7312669668102
"6681",81.7373843476778
"6682",81.7435012707432
"6683",81.7496177361093
"6684",81.7557337438788
"6685",81.7618492941543
"6686",81.7679643870385
"6687",81.7740790226341
"6688",81.7801932010435
"6689",81.7863069223693
"6690",81.7924201867141
"6691",81.7985329941803
"6692",81.8046453448702
"6693",81.8107572388864
"6694",81.816868676331
"6695",81.8229796573065
"6696",81.8290901819151
"6697",81.8352002502591
"6698",81.8413098624405
"6699",81.8474190185616
"6700",81.8535277187245
"6701",81.8596359630313
"6702",81.8657437515839
"6703",81.8718510844845
"6704",81.8779579618349
"6705",81.8840643837371
"6706",81.890170350293
"6707",81.8962758616044
"6708",81.9023809177731
"6709",81.9084855189009
"6710",81.9145896650896
"6711",81.9206933564408
"6712",81.9267965930562
"6713",81.9328993750374
"6714",81.939001702486
"6715",81.9451035755035
"6716",81.9512049941915
"6717",81.9573059586514
"6718",81.9634064689847
"6719",81.9695065252927
"6720",81.9756061276768
"6721",81.9817052762383
"6722",81.9878039710785
"6723",81.9939022122987
"6724",82
"6725",82.0060973342836
"6726",82.0121942152507
"6727",82.0182906430023
"6728",82.0243866176395
"6729",82.0304821392633
"6730",82.0365772079747
"6731",82.0426718238747
"6732",82.0487659870641
"6733",82.0548596976437
"6734",82.0609529557146
"6735",82.0670457613773
"6736",82.0731381147328
"6737",82.0792300158816
"6738",82.0853214649245
"6739",82.0914124619622
"6740",82.0975030070952
"6741",82.103593100424
"6742",82.1096827420494
"6743",82.1157719320716
"6744",82.1218606705912
"6745",82.1279489577087
"6746",82.1340367935243
"6747",82.1401241781384
"6748",82.1462111116514
"6749",82.1522975941635
"6750",82.1583836257749
"6751",82.1644692065859
"6752",82.1705543366966
"6753",82.176639016207
"6754",82.1827232452174
"6755",82.1888070238278
"6756",82.1948903521381
"6757",82.2009732302483
"6758",82.2070556582584
"6759",82.2131376362683
"6760",82.2192191643779
"6761",82.2253002426869
"6762",82.2313808712951
"6763",82.2374610503024
"6764",82.2435407798084
"6765",82.2496200599127
"6766",82.2556988907152
"6767",82.2617772723152
"6768",82.2678552048125
"6769",82.2739326883066
"6770",82.2800097228968
"6771",82.2860863086828
"6772",82.2921624457639
"6773",82.2982381342395
"6774",82.304313374209
"6775",82.3103881657716
"6776",82.3164625090267
"6777",82.3225364040735
"6778",82.3286098510111
"6779",82.3346828499388
"6780",82.3407554009556
"6781",82.3468275041607
"6782",82.3528991596531
"6783",82.3589703675319
"6784",82.365041127896
"6785",82.3711114408444
"6786",82.3771813064759
"6787",82.3832507248895
"6788",82.3893196961839
"6789",82.3953882204581
"6790",82.4014562978107
"6791",82.4075239283404
"6792",82.4135911121461
"6793",82.4196578493262
"6794",82.4257241399795
"6795",82.4317899842045
"6796",82.4378553820998
"6797",82.4439203337638
"6798",82.4499848392952
"6799",82.4560488987921
"6800",82.4621125123532
"6801",82.4681756800767
"6802",82.474238402061
"6803",82.4803006784044
"6804",82.4863625092051
"6805",82.4924238945614
"6806",82.4984848345714
"6807",82.5045453293332
"6808",82.5106053789451
"6809",82.516664983505
"6810",82.522724143111
"6811",82.5287828578612
"6812",82.5348411278534
"6813",82.5408989531856
"6814",82.5469563339558
"6815",82.5530132702617
"6816",82.5590697622012
"6817",82.5651258098721
"6818",82.5711814133721
"6819",82.5772365727989
"6820",82.5832912882503
"6821",82.5893455598239
"6822",82.5953993876172
"6823",82.6014527717279
"6824",82.6075057122535
"6825",82.6135582092915
"6826",82.6196102629394
"6827",82.6256618732945
"6828",82.6317130404544
"6829",82.6377637645163
"6830",82.6438140455775
"6831",82.6498638837355
"6832",82.6559132790873
"6833",82.6619622317303
"6834",82.6680107417615
"6835",82.6740588092783
"6836",82.6801064343775
"6837",82.6861536171565
"6838",82.6922003577121
"6839",82.6982466561414
"6840",82.7042925125413
"6841",82.7103379270089
"6842",82.7163828996409
"6843",82.7224274305342
"6844",82.7284715197857
"6845",82.7345151674922
"6846",82.7405583737504
"6847",82.7466011386571
"6848",82.7526434623088
"6849",82.7586853448023
"6850",82.7647267862342
"6851",82.7707677867011
"6852",82.7768083462995
"6853",82.7828484651259
"6854",82.7888881432768
"6855",82.7949273808486
"6856",82.8009661779378
"6857",82.8070045346407
"6858",82.8130424510536
"6859",82.8190799272728
"6860",82.8251169633946
"6861",82.8311535595153
"6862",82.8371897157309
"6863",82.8432254321378
"6864",82.8492607088319
"6865",82.8552955459094
"6866",82.8613299434664
"6867",82.8673639015988
"6868",82.8733974204026
"6869",82.8794304999739
"6870",82.8854631404084
"6871",82.8914953418021
"6872",82.8975271042508
"6873",82.9035584278504
"6874",82.9095893126965
"6875",82.915619758885
"6876",82.9216497665115
"6877",82.9276793356718
"6878",82.9337084664613
"6879",82.9397371589759
"6880",82.9457654133109
"6881",82.951793229562
"6882",82.9578206078246
"6883",82.9638475481942
"6884",82.9698740507662
"6885",82.975900115636
"6886",82.981925742899
"6887",82.9879509326505
"6888",82.9939756849857
"6889",83
"6890",83.0060238777885
"6891",83.0120473184465
"6892",83.018070322069
"6893",83.0240928887513
"6894",83.0301150185883
"6895",83.0361367116751
"6896",83.0421579681068
"6897",83.0481787879782
"6898",83.0541991713845
"6899",83.0602191184203
"6900",83.0662386291807
"6901",83.0722577037605
"6902",83.0782763422545
"6903",83.0842945447574
"6904",83.090312311364
"6905",83.0963296421689
"6906",83.1023465372669
"6907",83.1083629967526
"6908",83.1143790207206
"6909",83.1203946092654
"6910",83.1264097624816
"6911",83.1324244804637
"6912",83.1384387633061
"6913",83.1444526111033
"6914",83.1504660239496
"6915",83.1564790019395
"6916",83.1624915451672
"6917",83.168503653727
"6918",83.1745153277132
"6919",83.18052656722
"6920",83.1865373723417
"6921",83.1925477431723
"6922",83.198557679806
"6923",83.2045671823368
"6924",83.2105762508589
"6925",83.2165848854662
"6926",83.2225930862527
"6927",83.2286008533124
"6928",83.2346081867393
"6929",83.240615086627
"6930",83.2466215530696
"6931",83.2526275861609
"6932",83.2586331859946
"6933",83.2646383526644
"6934",83.2706430862642
"6935",83.2766473868875
"6936",83.282651254628
"6937",83.2886546895794
"6938",83.2946576918352
"6939",83.3006602614889
"6940",83.3066623986341
"6941",83.3126641033643
"6942",83.3186653757728
"6943",83.3246662159531
"6944",83.3306666239986
"6945",83.3366666000027
"6946",83.3426661440585
"6947",83.3486652562595
"6948",83.3546639366988
"6949",83.3606621854697
"6950",83.3666600026653
"6951",83.3726573883788
"6952",83.3786543427033
"6953",83.3846508657319
"6954",83.3906469575575
"6955",83.3966426182733
"6956",83.4026378479722
"6957",83.4086326467471
"6958",83.4146270146909
"6959",83.4206209518965
"6960",83.4266144584568
"6961",83.4326075344646
"6962",83.4386001800126
"6963",83.4445923951936
"6964",83.4505841801003
"6965",83.4565755348253
"6966",83.4625664594613
"6967",83.468556954101
"6968",83.4745470188368
"6969",83.4805366537614
"6970",83.4865258589672
"6971",83.4925146345467
"6972",83.4985029805924
"6973",83.5044908971967
"6974",83.5104783844519
"6975",83.5164654424503
"6976",83.5224520712844
"6977",83.5284382710463
"6978",83.5344240418284
"6979",83.5404093837228
"6980",83.5463942968217
"6981",83.5523787812172
"6982",83.5583628370015
"6983",83.5643464642667
"6984",83.5703296631047
"6985",83.5763124336076
"6986",83.5822947758675
"6987",83.5882766899761
"6988",83.5942581760255
"6989",83.6002392341075
"6990",83.6062198643139
"6991",83.6122000667367
"6992",83.6181798414675
"6993",83.6241591885981
"6994",83.6301381082203
"6995",83.6361166004257
"6996",83.6420946653059
"6997",83.6480723029527
"6998",83.6540495134575
"6999",83.660026296912
"7000",83.6660026534076
"7001",83.6719785830358
"7002",83.6779540858881
"7003",83.683929162056
"7004",83.6899038116307
"7005",83.6958780347037
"7006",83.7018518313663
"7007",83.7078252017098
"7008",83.7137981458254
"7009",83.7197706638044
"7010",83.7257427557379
"7011",83.7317144217172
"7012",83.7376856618333
"7013",83.7436564761773
"7014",83.7496268648404
"7015",83.7555968279135
"7016",83.7615663654877
"7017",83.7675354776539
"7018",83.773504164503
"7019",83.779472426126
"7020",83.7854402626136
"7021",83.7914076740569
"7022",83.7973746605465
"7023",83.8033412221732
"7024",83.8093073590279
"7025",83.815273071201
"7026",83.8212383587835
"7027",83.8272032218659
"7028",83.8331676605387
"7029",83.8391316748927
"7030",83.8450952650183
"7031",83.8510584310061
"7032",83.8570211729465
"7033",83.86298349093
"7034",83.868945385047
"7035",83.8749068553879
"7036",83.8808679020431
"7037",83.8868285251028
"7038",83.8927887246574
"7039",83.8987485007971
"7040",83.9047078536121
"7041",83.9106667831927
"7042",83.916625289629
"7043",83.9225833730111
"7044",83.9285410334291
"7045",83.9344982709732
"7046",83.9404550857332
"7047",83.9464114777993
"7048",83.9523674472614
"7049",83.9583229942095
"7050",83.9642781187333
"7051",83.9702328209229
"7052",83.9761871008681
"7053",83.9821409586586
"7054",83.9880943943843
"7055",83.9940474081348
"7056",84
"7057",84.0059521700695
"7058",84.0119039184329
"7059",84.0178552451799
"7060",84.0238061504
"7061",84.0297566341829
"7062",84.035706696618
"7063",84.0416563377948
"7064",84.0476055578028
"7065",84.0535543567314
"7066",84.05950273467
"7067",84.0654506917081
"7068",84.0713982279348
"7069",84.0773453434396
"7070",84.0832920383116
"7071",84.0892383126402
"7072",84.0951841665146
"7073",84.1011296000238
"7074",84.1070746132571
"7075",84.1130192063036
"7076",84.1189633792524
"7077",84.1249071321924
"7078",84.1308504652128
"7079",84.1367933784025
"7080",84.1427358718505
"7081",84.1486779456457
"7082",84.154619599877
"7083",84.1605608346332
"7084",84.1665016500033
"7085",84.1724420460759
"7086",84.1783820229398
"7087",84.1843215806839
"7088",84.1902607193967
"7089",84.1961994391671
"7090",84.2021377400835
"7091",84.2080756222347
"7092",84.2140130857092
"7093",84.2199501305955
"7094",84.2258867569823
"7095",84.2318229649578
"7096",84.2377587546108
"7097",84.2436941260294
"7098",84.2496290793022
"7099",84.2555636145175
"7100",84.2614977317636
"7101",84.2674314311288
"7102",84.2733647127015
"7103",84.2792975765698
"7104",84.2852300228219
"7105",84.2911620515461
"7106",84.2970936628304
"7107",84.303024856763
"7108",84.308955633432
"7109",84.3148859929254
"7110",84.3208159353312
"7111",84.3267454607374
"7112",84.3326745692321
"7113",84.338603260903
"7114",84.3445315358382
"7115",84.3504593941254
"7116",84.3563868358526
"7117",84.3623138611074
"7118",84.3682404699778
"7119",84.3741666625514
"7120",84.380092438916
"7121",84.3860177991591
"7122",84.3919427433686
"7123",84.3978672716319
"7124",84.4037913840368
"7125",84.4097150806707
"7126",84.4156383616211
"7127",84.4215612269757
"7128",84.4274836768217
"7129",84.4334057112468
"7130",84.4393273303382
"7131",84.4452485341834
"7132",84.4511693228696
"7133",84.4570896964843
"7134",84.4630096551147
"7135",84.468929198848
"7136",84.4748483277715
"7137",84.4807670419723
"7138",84.4866853415377
"7139",84.4926032265547
"7140",84.4985206971104
"7141",84.504437753292
"7142",84.5103543951864
"7143",84.5162706228807
"7144",84.5221864364618
"7145",84.5281018360166
"7146",84.5340168216322
"7147",84.5399313933954
"7148",84.545845551393
"7149",84.5517592957119
"7150",84.5576726264388
"7151",84.5635855436606
"7152",84.5694980474639
"7153",84.5754101379355
"7154",84.581321815162
"7155",84.5872330792301
"7156",84.5931439302264
"7157",84.5990543682375
"7158",84.6049643933499
"7159",84.6108740056501
"7160",84.6167832052247
"7161",84.6226919921601
"7162",84.6286003665428
"7163",84.634508328459
"7164",84.6404158779953
"7165",84.6463230152379
"7166",84.6522297402732
"7167",84.6581360531875
"7168",84.6640419540669
"7169",84.6699474429977
"7170",84.6758525200662
"7171",84.6817571853584
"7172",84.6876614389605
"7173",84.6935652809586
"7174",84.6994687114388
"7175",84.7053717304871
"7176",84.7112743381895
"7177",84.717176534632
"7178",84.7230783199005
"7179",84.7289796940811
"7180",84.7348806572594
"7181",84.7407812095215
"7182",84.7466813509532
"7183",84.7525810816402
"7184",84.7584804016684
"7185",84.7643793111234
"7186",84.770277810091
"7187",84.7761758986568
"7188",84.7820735769066
"7189",84.7879708449259
"7190",84.7938677028003
